4 . 따라서 남녀평등이 좋아지고 맞벌이 부부가 많이 생겼다 .	4 . 따라서 남녀평등이 이루어지고 맞벌이 부부가 많이 생겼다 .
5 . 그래서 아이를 키운다거나 청소한다거나 할 때 가사 부담에 부부가 같이 집안일을 한다 .	5 . 그래서 아이를 키운다거나 청소한다거나 할 때 가사 분담해 부부가 같이 집안일을 한다 .
7 . 하지만 바람직이지 않은 영양도 있다 .	7 . 하지만 바람직하지 않은 영향도 있다 .
8 . 아직도 너무 힘들지라도 여성들이 아이를 키우면서 직업을 해야 하는 생각이 많고 이것은 바로 슈퍼우먼이라고 부른다 .	8 . 아직도 너무 힘들게 여성들이 아이를 키우면서 직장을 다니아야 한다는 생각이 많고 이것을 바로 슈퍼우먼이라고 부른다 .
하지만 이윤 , 여장부 , 남녀평등 같은 장점이 부작용보다 더 중요하다 .	하지만 이익 , , 남녀평등 같은 장점이 부작용보다 더 중요하다 .
11 . 앞으로 우리는 여성들의 직업권이 더 많이 좋아지리라는 희망을 가지고 가야 한다 .	11 . 앞으로 우리는 여성들의 직업선택이 더 많이 보장리라는 희망을 가지고 가야 한다 .
목욕탕에서 세수해요 , 고리고 방에서 아침 식사 해요 .	목욕탕에서 세수해요 , 그리고 방에서 아침 식사 해요 .
보통 제가 사과하고 과자를 먹어요 .	보통 제가 사과와 과자를 먹어요 .
그다음에 여덟 시 사십 분에 학교에 한국어를 배우러 와요	그다음에 여덟 시 사십 분에 학교에 한국어를 배우러 가요
수업 후에 친구하고 점심 식사 해요 .	수업 후에 친구와 점심 식사 해요 .
인터넷이나 친구하고 전화를 해요 .	인터넷이나 친구와 전화를 해요 .
일요일하고 화요일에 친구 만나러 가요 .	일요일과 화요일에 친구를 만나러 가요 .
맛있는 음식이 많고 예쁘가 싼 옷도 많아요 .	맛있는 음식이 많고 예쁘고 싼 옷도 많아요 .
선생님도 예브고 친절해서 아주 좋아요 .	선생님도 예쁘고 친절해서 아주 좋아요 .
가족과 친구에 많이 만나고 싶어요 .	가족과 친구를 많이 만나고 싶어요 .
많이 놀고 싶지만 배운 한국어를 안 말하면 잊어버릴 거예요 .	많이 놀고 싶지만 배운 한국어를 안 말하지 않으면 잊어버릴 거예요 .
저는 16살 때 부모님이 돈을 없기 때문에 호텔에서 취직했다 .	나는 16살 때 부모님이 돈이 없었기 때문에 호텔에서 일했다 .
그때는 나이가 어리기에는 실수가 많이 했다 .	그때는 나이가 어리어서 실수를 많이 했다 .
다행이 저는 좋은 사람이 만나서 많이 가리져 줬다 .	다행이 좋은 사람을 만나서 많이 배우 었다 .
항상 중용한 일이 잊어버리고 그 사람한테 페를 많이 끼쳤다 .	항상 중요한 일을 잊어버리고 그 사람에게 폐를 많이 끼쳤다 .
나는 너무 부담스럽고 그 사람한테 폐를 끼치고 싶지 않고 중요한 일도 잊어버리지 않도록 계획적인 일했다 .	나는 너무 부끄럽고 그 사람에게 폐를 끼치고 싶지 않아서 중요한 일을 잊어버리지 않도록 계획적으로 일했다 .
그래고 힘들 때는 그 사람이 항상 재 곁에 결직해 줬다 .	그리고 힘들 때는 그 사람이 항상 나의 곁에서 결직해 줬다 .
" 얼마나 힘들다고 해도 포기하면 안 돼요 " 라고 했다 .	" 아무리 힘들다고 해도 포기하면 안 돼요 " 라고 했다 .
가끔씩에 우리 부모님에 부자라면 얼머나 좋겠라고 생각했다 .	가끔씩 우리 부모님이 부자라면 정말 좋겠다고 생각했다 .
부모님이 부자있었더라면 나는 그렇게 고생을 하지 않았다고 생각했다 .	부모님이 부잤더라면 나는 그렇게 고생을 하지 않았을 것이라고 생각했다 .
하지만 그 사람이 만나서 인생의 이야기도 듣고 사람들의 관계도 배워서 정말 큰 영향을 받았다 .	하지만 그 사람을 만나서 인생의 이야기도 듣고 사람들의 관계도 배워서 정말 큰 영향을 받았다 .
오사카에서 대학 때 살던 동네과 지금 살고 있는 동네를 다른다 .	오사카에서 대학 때 살던 동네와 지금 살고 있는 동네는 다르다 .
대학 때 살던 동네는 옛날부터 살고 있었다 .	대학 때 살던 동네는 옛날부터 살고 .
하지만 몇 년로 역전 개발 있어서 아파트나 큰 슈퍼마켓이 지었기 때문에 생활하기가 더 편한다 .	하지만 몇 년 전에 역전 개발을 해서 아파트나 큰 슈퍼마켓을 지었기 때문에 생활하기가 더 편해졌다 .
역 근처에 상가도 있고 백화점도 있고 식당이 많이 있다 .	역 근처에 상가도 있고 백화점도 있고 식당도 많이 있다 .
식사를 할 때 가게가 많아서 편한데 주말에는 사람들이 많아서 좀 복잡한다 .	식사를 할 때 가게가 많아서 편한데 주말에는 사람들이 많아서 좀 복잡하다 .
교통은 전철역이 가까워서 편리한다 .	교통은 전철역이 가까워서 편리하다 .
전철로 오사카 시내에 가는 것도 15분 전조이도 교토에 가는 것도 20분 전도에 갈 수 있어서 편리한다 .	전철로 오사카 시내에 가는 것도 15분 정도이고 교토에 가는 것도 20분 정도에 갈 수 있어서 편리하다 .
버스는 노선도 많아서 역에서 먼 집에서 사고 있는 사람들도 편하게 이동할 수 있다 .	버스는 노선도 많아서 역에서 먼 집에서 살고 있는 사람들도 편하게 이동할 수 있다 .
공원에 가면 하루 즐겁게 지낼 수 있어서 좋다 .	공원에 가면 하루를 즐겁게 지낼 수 있어서 좋다 .
그래서 한국어를 말하고 싶습니다 .	그래서 한국어로 말하고 싶습니다 .
저는 한국에서 여행을 가고 싶습니다 .	저는 한국에 여행을 가고 싶습니다 .
10년 후에 나의 계획	10년 후의 나의 계획
내가 한국에 처음 왔을 때 10년 동안 계획이 있었다	내가 한국에 처음 왔을 때 10년 동안의 계획이 있었다
그동안 어학당과 대학교가 모두 줄업하고 싶다	그동안 어학당과 대학교를 모두 졸업하고 싶다
마음들은 직업이 취직하고 싶다	마음에 들는 직장에 취직하고 싶다
좋아하는 여자가 찾으면 결혼하고 싶다	좋아하는 여자를 찾으면 결혼하고 싶다
좋아하는 여자가 꼭 찾아야 해다	좋아하는 여자를 꼭 찾아야 한다
내가 10년 후에 진짜 사랑하는 녀자와 결혼하고 싶다	나는 10년 후에 진짜 사랑하는 여자와 결혼하고 싶다
아이 두 면 있을 것 제일 좋겠다	아이는 두 명 있는 것이 제일 좋겠다
그때 내가 가장 세계상 제일 행복한 사람이다 .	그때 내가 세계에서 제일 행복한 사람이다 .
그 이유는 앞으로 가죽이 위해서 해다	그 이유는 앞으로의 가족을 위해서 해다
그래서 좋은 가죽이 만들었다	그래서 좋은 가족을 만들겠다
그 꿈 위해서 날마다 열심히 공부해다 .	그 꿈을 위해서 날마다 열심히 공부핸다 .
지금 어학당에 공부해다 1년 동안 4급 졸업하고 싶다	지금 어학당에서 공부해서 1년 안에 4급을 졸업하고 싶다
어학당에 좋업한 후에 대학교가 4년 동안 꼭 졸업해다	어학당을 졸업한 후에 대학교를 4년 안에 꼭 졸업하겠다
그 꿈을 돈을 필요해서 지금 열심히 아르바이트를 해다	그 꿈은 돈이 필요해서 지금 열심히 아르바이트를 핸다
그 꿈을 돈을 모이다	그 꿈을 위해서 돈을 모은다
그 꿈을 위해서 매일 운동해다 .	그 꿈을 위해서 매일 운동핸다 .
멋있는 몸이 만들고 싶다	멋있는 몸을 만들고 싶다
멋있는 몸이 있어서 여자가 사귈 수 있다	멋있는 몸이 있으면 여자를 사귈 수 있다
내가 10년 후에 그 꿈을 꼭 이루다 .	내가 10년 후에 그 꿈을 꼭 이루겠다 .
다문화 센터에서 요리 , 노래 , 컴퓨터 . . . . . . 등이 다 있어요 .	다문화 센터 요리 , 노래 , 컴퓨터 . . . . . . 등이 다 있어요 .
그리고 나는 디자인을 배우고 싶어요 .	그런데 나는 디자인을 배우고 싶어요 .
디자인는 배우고 가구를 만드고 싶어요 .	디자인을 배우고 가구를 만들고 싶어요 .
지금 다양은 가구가 있지만 나는 혼자 사용 편이 것 만드고 싶어요 .	지금 다양한 가구가 있지만 나는 혼자 사용하기 편리한 것을 만들고 싶어요 .
디자인을 배운 후에 잘 만들어서 가구적이 만드고 싶어요 .	디자인을 배운 후에 잘 만들어서 가구를 만들고 싶어요 .
혼자 사용 편의 가구 파매하고 싶어요 .	혼자 사용하기 편리한 가구를 판매하고 싶어요 .
내가 만든 가구를 다른 사람이 사용하고 있는 것 보면 기본이 좋을 것 같아요 .	내가 만든 가구를 다른 사람이 사용하고 있는 것을 보면 기분이 좋을 것을 같아요 .
여덟 시 오십 분 저는 학교에 가요 .	여덟 시 오십 분에 저는 학교에 가요 .
오후 1시에 수업이 끝나요 , 친구들하고 점심을 먹으러 서강 학생 식당에 가요 .	오후 1시에 수업이 끝나요 , 친구들과 점심을 먹으러 서강 학생 식당에 가요 .
커피숍에서 친구들 같이 숙제해요 .	커피숍에서 친구들과 같이 숙제해요 .
집에서 텔레비전을 봐요 , 그리고 친구하고 카턱을 해요 .	집에서 텔레비전을 봐요 , 그리고 친구하고 카톡을 해요 .
외나하면 나는 한국말을 할 줄 몰라서 < name1 > 대학교에서 친구 한 명도 없기 대문이다 .	왜냐하면 나는 한국말을 할 줄 몰라서 < name1 > 대학교에서 친구가 한 명도 없기 때문이다 .
한국에 오기 전에 2월 날씨가 따뜻하고 코트를 가기고 갈 필요가 없는다고 생각했는데 겨울에 한국는 추울 뿐이다 .	한국에 오기 전에 2월의 날씨가 따뜻해서 코트를 가지고 갈 필요가 없다고 생각했는데 겨울에 한국은 추울 뿐이다 .
그레서 내가 < name2 > 하고 같이 코트를 사러 갔다 .	그래서 내가 < name2 > 와 같이 코트를 사러 갔다 .
< name2 > 는 착할 뿐만 아니라 친구도 많이 있어서 , 나한테 한국 친구들하고 동아리를 소개해줬다 .	< name2 > 는 착할 뿐만 아니라 친구도 많이 있어서 , 나게 한국 친구들과 동아리를 소개해줬다 .
나는 < name2 > 가 소개해준 동아리에 가가지고 한국 친구하고 외국 친구들을 많이 사귀었다 .	나는 < name2 > 가 소개해준 동아리에 가가지고 한국 친구와 외국 친구들을 많이 사귀었다 .
근데 내가 동아리에서 한국말 연습하고 싶어서 항상 한국 친구들하고 말했다 .	그런데 내가 동아리에서 한국말을 연습하고 싶어서 항상 한국 친구들과 말했다 .
다른 외국 친구들 앞으로 만날 수 있을지 없을지 몰른다 .	다른 외국 친구들을 앞으로 만날 수 있을지 없을지 모른다 .
그때 다른 외국 ¿국하고 이야기를 많이 하면 좋았을 텐데 . .	그때 다른 외국 친구와 이야기를 많이 하면 좋았을 텐데 . .
내 한국 유학 생활은 처음에 힘들었지만 지금 친구가 많이 있어서 한국 생활을 아주 좋아한다 .	내 한국 유학 생활은 처음에 힘들었지만 지금은 친구가 많이 있어서 한국 생활을 아주 좋아한다 .
나는 학기를 끝나가지고 바로 대만에 돌아갈 거다 .	나는 학기가 끝나가지고 바로 대만에 돌아갈 것이다 .
언제 또 올지 몰르는데 지금 한국은 내 제2 고향처럼 또 올 거다 .	언제 또 올지 모르는데 지금 한국은 내 제2 고향같아서 또 올 것이다 .
우리 시대에서 살다가 보면 힘들 때가 있는데 행복할 때도 있다 .	살다가 보면 힘들 때도 있고 행복할 때도 있다 .
요즘 젊은들이 특별한 게 없이 살아도 행복함을 느껴야지 .	요즘 젊은이들은 특별한 것이 없이 살아도 행복함을 느껴야지 .
역사자 조사 결과에 의하면 옛날 시대보다 시간이 지나면 지날수록 행복함율이 줄이고 있대다 .	조사 결과에 의하면 옛날 시대보다 시간이 지나면 지날수록 행복지수가 낮아지고 있다고 한다 .
왜 우리 시대는 행복함율이 줄이고 있냐고 궁금할 것 같다 .	왜 우리 시대 행복지수가 낮아지고 있는지 궁금할 것 같다 .
먼저 과거와 현재의 가치관 변화를 살펴봐야 하다 .	먼저 과거와 현재의 가치관 변화를 살펴봐야 한다 .
옛날에는 기술이 개발하지 못한다고 해도 , 삶에서 걱정이나 부담없이 살았다 .	옛날에는 기술이 발달하지 못했어도 , 삶에서 걱정이나 부담없이 살았다 .
사람들이 출세와 명예을 얻으도록 살아야겠다고 생각을 안 했고 살면서 행복함을 보기 위해서 살았다 .	사람들이 출세와 명예를 얻으도록 살아야겠다고 생각을 안 했고 살면서 행복함을 느끼기 위해서 살았다 .
이런 사람들이 다른 사람을 도와줘 가면서 손은 크게 살았는데 우리 시대를 보면 다른 사람을 도오면서 살기에는 어렵다 .	이런 사람들이 다른 사람을 도와줘 가면서 손이 크게 살았는데 우리 시대를 보면 다른 사람을 돕면서 살기에는 어렵다 .
왜냐하면 개인을 위해 사는 사람은 대부분이어서 다른 사람과 행복함을 나눌 수도 없다 .	왜냐하면 개인을 위해 사는 사람이 대부분이어서 다른 사람과 행복함을 나눌 수도 없다 .
